"AreaCode","AreaName","CategoryAttribute","Denominator","Factor","HighestPriorityNotificationType","IndicatorCode","IndicatorName","IndicatorShortName","LowerConfidenceLimit","MetricCategoryName","MetricCategoryTypeName","NotificationCount","Numerator","TimePeriodName","UpperConfidenceLimit","Value","ValueNote"
"E54000008","NHS Cheshire and Merseyside Integrated Care Board","Persons",378710,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.89,"Persons","Sex",0,200920,"To December 2023",53.21,53.05,NA
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board","Persons",64105,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.14,"Persons","Sex",0,32390,"To December 2023",50.91,50.52,NA
"E54000018","NHS Coventry and Warwickshire Integrated Care Board","Persons",133685,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.78,"Persons","Sex",0,68240,"To December 2023",51.31,51.05,NA
"E54000058","NHS Derby and Derbyshire Integrated Care Board","Persons",158930,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.09,"Persons","Sex",0,81585,"To December 2023",51.58,51.33,NA
"E54000037","NHS Devon Integrated Care Board","Persons",148745,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.87,"Persons","Sex",0,76045,"To December 2023",51.38,51.13,NA
"E54000041","NHS Dorset Integrated Care Board","Persons",102380,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",48.57,"Persons","Sex",0,50045,"To December 2023",49.19,48.88,NA
"E54000034","NHS Frimley Integrated Care Board","Persons",87140,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.22,"Persons","Sex",0,46670,"To December 2023",53.89,53.56,NA
"E54000043","NHS Gloucestershire Integrated Care Board","Persons",91000,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",49.78,"Persons","Sex",0,45595,"To December 2023",50.43,50.11,NA
"E54000057","NHS Greater Manchester Integrated Care Board","Persons",386960,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.51,"Persons","Sex",0,215405,"To December 2023",55.82,55.67,NA
"E54000042","Nhs Hampshire And Isle Of Wight Integrated Care Board","Persons",230215,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",46.94,"Persons","Sex",0,108520,"To December 2023",47.34,47.14,NA
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board","Persons",129300,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",48.68,"Persons","Sex",0,63295,"To December 2023",49.23,48.95,NA
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Persons",187485,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.58,"Persons","Sex",0,100875,"To December 2023",54.03,53.81,NA
"E54000051","NHS Humber and North Yorkshire Integrated Care Board","Persons",235925,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.85,"Persons","Sex",0,122795,"To December 2023",52.25,52.05,NA
"E54000032","NHS Kent and Medway Integrated Care Board","Persons",262560,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.2,"Persons","Sex",0,132320,"To December 2023",50.59,50.4,NA
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board","Persons",258810,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52,"Persons","Sex",0,135080,"To December 2023",52.39,52.19,NA
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","Persons",155670,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",54.22,"Persons","Sex",0,84790,"To December 2023",54.72,54.47,NA
"E54000013","NHS Lincolnshire Integrated Care Board","Persons",125295,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.78,"Persons","Sex",0,67725,"To December 2023",54.33,54.05,NA
"E54000026","NHS Mid and South Essex Integrated Care Board","Persons",145900,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.38,"Persons","Sex",0,78255,"To December 2023",53.89,53.63,NA
"E54000022","Nhs Norfolk And Waveney Integrated Care Board","Persons",165330,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.96,"Persons","Sex",0,84645,"To December 2023",51.44,51.2,NA
"E54000028","NHS North Central London Integrated Care Board","Persons",158785,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.18,"Persons","Sex",0,83240,"To December 2023",52.67,52.42,NA
"E54000050","NHS North East and North Cumbria Integrated Care Board","Persons",456465,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",56.37,"Persons","Sex",0,257955,"To December 2023",56.66,56.51,NA
"E54000029","NHS North East London Integrated Care Board","Persons",228490,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",56.23,"Persons","Sex",0,128945,"To December 2023",56.64,56.43,NA
"E54000027","NHS North West London Integrated Care Board","Persons",254630,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.47,"Persons","Sex",0,141740,"To December 2023",55.86,55.67,NA
"E54000059","NHS Northamptonshire Integrated Care Board","Persons",99095,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.84,"Persons","Sex",0,55635,"To December 2023",56.45,56.15,NA
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","Persons",158255,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.38,"Persons","Sex",0,84870,"To December 2023",53.87,53.63,NA
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board","Persons",79940,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",49.78,"Persons","Sex",0,40075,"To December 2023",50.48,50.13,NA
"E54000038","NHS Somerset Integrated Care Board","Persons",90415,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",48.05,"Persons","Sex",0,43740,"To December 2023",48.7,48.38,NA
"E54000030","NHS South East London Integrated Care Board","Persons",195510,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",48.94,"Persons","Sex",0,96110,"To December 2023",49.38,49.16,NA
"E54000031","NHS South West London Integrated Care Board","Persons",157940,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",49.18,"Persons","Sex",0,78060,"To December 2023",49.67,49.42,NA
"E54000061","NHS South Yorkshire Integrated Care Board","Persons",183855,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",60.42,"Persons","Sex",0,111505,"To December 2023",60.87,60.65,NA
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","Persons",167585,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.96,"Persons","Sex",0,90820,"To December 2023",54.43,54.19,NA
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Persons",153720,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.43,"Persons","Sex",0,77905,"To December 2023",50.93,50.68,NA
"E54000052","NHS Surrey Heartlands Integrated Care Board","Persons",119515,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",48.02,"Persons","Sex",0,57725,"To December 2023",48.58,48.3,NA
"E54000053","NHS Sussex Integrated Care Board","Persons",245905,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",49.22,"Persons","Sex",0,121520,"To December 2023",49.61,49.42,NA
"E54000054","NHS West Yorkshire Integrated Care Board","Persons",314080,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",56.78,"Persons","Sex",0,178880,"To December 2023",57.13,56.95,NA
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Persons",125035,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",48.81,"Persons","Sex",0,61375,"To March 2024",49.36,49.08,NA
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Persons",113350,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",56.38,"Persons","Sex",0,64235,"To March 2024",56.96,56.67,NA
"E54000055","NHS Birmingham and Solihull Integrated Care Board","Persons",182680,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",59.19,"Persons","Sex",0,108540,"To March 2024",59.64,59.41,NA
"E54000062","NHS Black Country Integrated Care Board","Persons",167725,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",58.85,"Persons","Sex",0,99095,"To March 2024",59.32,59.08,NA
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Persons",118995,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.97,"Persons","Sex",0,63370,"To March 2024",53.54,53.25,NA
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Persons",219050,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",49.93,"Persons","Sex",0,109835,"To March 2024",50.35,50.14,NA
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","Persons",107650,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.7,"Persons","Sex",0,57050,"To March 2024",53.29,53,NA
"E54000008","NHS Cheshire and Merseyside Integrated Care Board","Persons",380070,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",54.45,"Persons","Sex",0,207535,"To March 2024",54.76,54.6,NA
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board","Persons",65185,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.01,"Persons","Sex",0,34155,"To March 2024",52.78,52.39,NA
"E54000018","NHS Coventry and Warwickshire Integrated Care Board","Persons",133975,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.83,"Persons","Sex",0,72475,"To March 2024",54.36,54.1,NA
"E54000058","NHS Derby and Derbyshire Integrated Care Board","Persons",161255,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.62,"Persons","Sex",0,85255,"To March 2024",53.11,52.87,NA
"E54000037","NHS Devon Integrated Care Board","Persons",152805,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.26,"Persons","Sex",0,80240,"To March 2024",52.76,52.51,NA
"E54000041","NHS Dorset Integrated Care Board","Persons",103420,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.11,"Persons","Sex",0,53175,"To March 2024",51.72,51.42,NA
"E54000034","NHS Frimley Integrated Care Board","Persons",88320,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.13,"Persons","Sex",0,48975,"To March 2024",55.78,55.45,NA
"E54000043","NHS Gloucestershire Integrated Care Board","Persons",93515,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.19,"Persons","Sex",0,48170,"To March 2024",51.83,51.51,NA
"E54000057","NHS Greater Manchester Integrated Care Board","Persons",387345,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",57.26,"Persons","Sex",0,222380,"To March 2024",57.57,57.41,NA
"E54000042","Nhs Hampshire And Isle Of Wight Integrated Care Board","Persons",234045,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",49.01,"Persons","Sex",0,115175,"To March 2024",49.41,49.21,NA
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board","Persons",130730,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.21,"Persons","Sex",0,67295,"To March 2024",51.75,51.48,NA
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Persons",189715,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",54.88,"Persons","Sex",0,104545,"To March 2024",55.33,55.11,NA
"E54000051","NHS Humber and North Yorkshire Integrated Care Board","Persons",238795,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.72,"Persons","Sex",0,128755,"To March 2024",54.12,53.92,NA
"E54000032","NHS Kent and Medway Integrated Care Board","Persons",264790,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.3,"Persons","Sex",0,138980,"To March 2024",52.68,52.49,NA
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board","Persons",260970,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.34,"Persons","Sex",0,139710,"To March 2024",53.73,53.54,NA
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","Persons",157150,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.93,"Persons","Sex",0,88285,"To March 2024",56.43,56.18,NA
"E54000013","NHS Lincolnshire Integrated Care Board","Persons",126530,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.49,"Persons","Sex",0,70565,"To March 2024",56.04,55.77,NA
"E54000026","NHS Mid and South Essex Integrated Care Board","Persons",147350,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.13,"Persons","Sex",0,81605,"To March 2024",55.64,55.38,NA
"E54000022","Nhs Norfolk And Waveney Integrated Care Board","Persons",167345,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.38,"Persons","Sex",0,88050,"To March 2024",52.85,52.62,NA
"E54000028","NHS North Central London Integrated Care Board","Persons",161490,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.35,"Persons","Sex",0,86545,"To March 2024",53.83,53.59,NA
"E54000050","NHS North East and North Cumbria Integrated Care Board","Persons",460615,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",58.14,"Persons","Sex",0,268445,"To March 2024",58.42,58.28,NA
"E54000029","NHS North East London Integrated Care Board","Persons",231855,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",58.51,"Persons","Sex",0,136135,"To March 2024",58.92,58.71,NA
"E54000027","NHS North West London Integrated Care Board","Persons",256885,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",57.23,"Persons","Sex",0,147510,"To March 2024",57.61,57.42,NA
"E54000059","NHS Northamptonshire Integrated Care Board","Persons",100320,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",57.5,"Persons","Sex",0,57995,"To March 2024",58.11,57.81,NA
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","Persons",160195,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",54.64,"Persons","Sex",0,87930,"To March 2024",55.13,54.89,NA
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board","Persons",79785,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.93,"Persons","Sex",0,41710,"To March 2024",52.62,52.28,NA
"E54000038","NHS Somerset Integrated Care Board","Persons",91090,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",49.72,"Persons","Sex",0,45585,"To March 2024",50.37,50.04,NA
"E54000030","NHS South East London Integrated Care Board","Persons",195865,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.28,"Persons","Sex",0,100870,"To March 2024",51.72,51.5,NA
"E54000031","NHS South West London Integrated Care Board","Persons",158670,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.15,"Persons","Sex",0,81545,"To March 2024",51.64,51.39,NA
"E54000061","NHS South Yorkshire Integrated Care Board","Persons",184570,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",61.99,"Persons","Sex",0,114825,"To March 2024",62.43,62.21,NA
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","Persons",167590,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.55,"Persons","Sex",0,93490,"To March 2024",56.02,55.78,NA
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Persons",154795,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.11,"Persons","Sex",0,81045,"To March 2024",52.61,52.36,NA
"E54000052","NHS Surrey Heartlands Integrated Care Board","Persons",121025,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",49.93,"Persons","Sex",0,60775,"To March 2024",50.5,50.22,NA
